Kirja;Laji;Nimeke;Tekijä;ISBN;Vuosi;Kvartaali;Lainauskerrat
lastenkirjat;lainaus+uusinnat;Kapteeni Kalsari ja Hippi Helihousun hirvittävä paluu ;Pilkey, Dav, kirjoittaja ;9789510000000;2016;1;1123
lastenkirjat;lainaus+uusinnat;Barbapapan saari ;Tison, Annette ;9511137387;2016;1;1119
lastenkirjat;lainaus+uusinnat;Siiri ja hurja Hunskeli ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;1115
lastenkirjat;lainaus+uusinnat;Viiru puijaa Pesosta ;Nordqvist, Sven ;9513103404;2016;1;1098
lastenkirjat;lainaus+uusinnat;Paten jalkapallokirja ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;1095
lastenkirjat;lainaus+uusinnat;Mimmi Lehmä uimahallissa ;Wieslander, Jujja ;9789520000000;2016;1;1079
lastenkirjat;lainaus+uusinnat;Mikko Mallikkaan parhaat tarinat ;Bergström, Gunilla ;9789510000000;2016;1;1073
lastenkirjat;lainaus+uusinnat;Mikko Mallikas on oikukas ;Bergström, Gunilla ;9513110109;2016;1;1070
lastenkirjat;lainaus+uusinnat;Barbapapan teatteri ;Tison, Annette ;9789510000000;2016;1;1067
lastenkirjat;lainaus+uusinnat;Herra Hakkaraisen seitsemän ihmettä ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;1057
lastenkirjat;lainaus+uusinnat;Ella ja kaverit lapsenvahteina ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;1057
lastenkirjat;lainaus+uusinnat;Viiru muuttaa ;Nordqvist, Sven ;9789510000000;2016;1;1055
lastenkirjat;lainaus+uusinnat;Mikko Mallikas ja Mulperi ;Bergström, Gunilla ;9513127478;2016;1;1054
lastenkirjat;lainaus+uusinnat;Herra Hakkarainen harrastaa ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;1053
lastenkirjat;lainaus+uusinnat;Ella ja kaverit liemessä ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;1044
lastenkirjat;lainaus+uusinnat;Paten aikakirjat ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;1041
lastenkirjat;lainaus+uusinnat;Mikko Mallikas tulee iloiseksi ;Bergström, Gunilla ;9513103951;2016;1;1017
lastenkirjat;lainaus+uusinnat;Barbapapan muodot ;Tison, Annette ;9789510000000;2016;1;1016
lastenkirjat;lainaus+uusinnat;Aarresaari : kunnasmainen tulkinta Robert Louis Stevensonin klassikosta ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;1015
lastenkirjat;lainaus+uusinnat;Kuka lohduttaisi Nyytiä? ;Jansson, Tove ;9510082880;2016;1;997
lastenkirjat;lainaus+uusinnat;Mikko Mallikas ja sisukas muurahainen ;Bergström, Gunilla ;9513135551;2016;1;993
lastenkirjat;lainaus+uusinnat;Viiru ja Pesonen telttaretkellä ;Nordqvist, Sven ;9513100987;2016;1;988
lastenkirjat;lainaus+uusinnat;Franklin antaa anteeksi ;Jennings, Sharon ;9789510000000;2016;1;988
lastenkirjat;lainaus+uusinnat;Mikko Mallikas panee töpinäksi ;Bergström, Gunilla ;9513108945;2016;1;987
lastenkirjat;lainaus+uusinnat;Veera Virtanen ja esikoulu ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;978
lastenkirjat;lainaus+uusinnat;Viiru kateissa ;Nordqvist, Sven ;9513121267;2016;1;974
lastenkirjat;lainaus+uusinnat;Ella ja Yön ritarit ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;967
lastenkirjat;lainaus+uusinnat;Viiru ja Pesonen kettujahdissa ;Nordqvist, Sven ;9513103943;2016;1;961
lastenkirjat;lainaus+uusinnat;Pekka Töpöhäntä Kööpenhaminassa ;Knutsson, Gösta ;9512039834;2016;1;957
lastenkirjat;lainaus+uusinnat;Barbapapa ;Tison, Annette ;9511070444;2016;1;955
lastenkirjat;lainaus+uusinnat;Hui kauhistus! ;Kunnas, Mauri, taiteilija, kirjoittaja ;9511085786;2016;1;945
lastenkirjat;lainaus+uusinnat;Ella ja kaverit menevät metsään ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;944
lastenkirjat;lainaus+uusinnat;Sirkuksen arvoitus ;Widmark, Martin, kirjoittaja ;9513130312;2016;1;941
lastenkirjat;lainaus+uusinnat;Minttu prinsessana ;Harjanne, Maikki ;9789510000000;2016;1;938
lastenkirjat;lainaus+uusinnat;Sahramin arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;924
lastenkirjat;lainaus+uusinnat;Mimmi Lehmä lukee ;Wieslander, Jujja ;9789520000000;2016;1;916
lastenkirjat;lainaus+uusinnat;Mikä Minttua naurattaa ;Harjanne, Maikki ;9789510000000;2016;1;916
lastenkirjat;lainaus+uusinnat;Maisa käy kirjastossa ;Cousins, Lucy ;9510303224;2016;1;913
lastenkirjat;lainaus+uusinnat;Pekka Töpöhäntä suksilla ;Knutsson, Gösta ;9512039710;2016;1;911
lastenkirjat;lainaus+uusinnat;Puppe saa pikkusiskon ;Hill, Eric ;9511108271;2016;1;906
lastenkirjat;lainaus+uusinnat;Vilma Virtanen ja uimataito ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;905
lastenkirjat;ensilainaus;Tatun ja Patun avaruusseikkailu ;Havukainen, Aino ;9789510000000;2016;1;1284
lastenkirjat;ensilainaus;Tatu ja Patu työn touhussa ;Havukainen, Aino ;9511213148;2016;1;1240
lastenkirjat;ensilainaus;Tatun ja Patun kummat keksinnöt kautta aikojen ;Havukainen, Aino ;9789510000000;2016;1;1220
lastenkirjat;ensilainaus;Risto Räppääjä ja kuuluisa Kamilla ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;1182
lastenkirjat;ensilainaus;Tatu ja Patu päiväkodissa ;Havukainen, Aino ;9511196588;2016;1;1177
lastenkirjat;ensilainaus;Tatun ja Patun outo unikirja ;Havukainen, Aino ;9789510000000;2016;1;1148
lastenkirjat;ensilainaus;Tatu ja Patu supersankareina ;Havukainen, Aino ;9789510000000;2016;1;1134
lastenkirjat;ensilainaus;Risto Räppääjä saa isän ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;1053
lastenkirjat;ensilainaus;Risto Räppääjä ja Hilpuri Tilli ;Nopola, Sinikka, kirjoittaja ;9513131165;2016;1;1050
lastenkirjat;ensilainaus;Risto Räppääjä ja yöhaukka ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;1046
lastenkirjat;ensilainaus;Risto Räppääjä ja sitkeä finni ;Nopola, Sinikka, kirjoittaja ;9513127729;2016;1;1010
lastenkirjat;ensilainaus;Tatun ja Patun oudot kojeet ;Havukainen, Aino ;9511200844;2016;1;1009
lastenkirjat;ensilainaus;Tatun ja Patun oudot aakkoset ;Havukainen, Aino ;9789510000000;2016;1;1009
lastenkirjat;ensilainaus;Tatun ja Patun Suomi ;Havukainen, Aino ;9789510000000;2016;1;1006
lastenkirjat;ensilainaus;Risto Räppääjä ja kaksoisolento ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;982
lastenkirjat;ensilainaus;Risto Räppääjä ja viimeinen tötterö ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;976
lastenkirjat;ensilainaus;Risto Räppääjä ja Sevillan saituri ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;973
lastenkirjat;ensilainaus;Risto Räppääjä ja Nuudelipää ;Nopola, Sinikka, kirjoittaja ;9513114783;2016;1;953
lastenkirjat;ensilainaus;Risto Räppääjä ja komea Kullervo ;Nopola, Sinikka, kirjoittaja ;9513125505;2016;1;947
lastenkirjat;ensilainaus;Risto Räppääjä ja nukkavieru Nelli ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;946
lastenkirjat;ensilainaus;Risto Räppääjä ja kauhea makkara ;Nopola, Sinikka, kirjoittaja ;9513111458;2016;1;934
lastenkirjat;ensilainaus;Risto Räppääjä ja pakastaja-Elvi ;Nopola, Sinikka, kirjoittaja ;9513120503;2016;1;901
lastenkirjat;ensilainaus;Risto Räppääjä ja villi kone ;Nopola, Sinikka, kirjoittaja ;9513137325;2016;1;901
lastenkirjat;ensilainaus;Hetki lyö, Risto Räppääjä ;Nopola, Sinikka, kirjoittaja ;951310995X;2016;1;881
lastenkirjat;ensilainaus;Tatu ja Patu Helsingissä ;Havukainen, Aino ;9789510000000;2016;1;779
lastenkirjat;ensilainaus;Neropatin päiväkirja. 2 : Isoveli isottelee : Greg Heffleyn julkaisu ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;751
lastenkirjat;ensilainaus;Neropatin päiväkirja : Greg Heffleyn julkaisu ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;728
lastenkirjat;ensilainaus;Palokunnan arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;720
lastenkirjat;ensilainaus;Neropatin päiväkirja. [7] : Kolmas pyörä ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;710
lastenkirjat;ensilainaus;Tatu ja Patu, syömään! : käsikirja kaikille niille, jotka ovat joskus syöneet, syövät juuri nyt tai suunnittelevat syövänsä ;Havukainen, Aino, kirjoittaja ;9789510000000;2016;1;708
lastenkirjat;ensilainaus;RR kuin Risto Räppääjä ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;693
lastenkirjat;ensilainaus;Neropatin päiväkirja. 3 : Viimeinen oljenkorsi : Greg Heffleyn julkaisu ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;679
lastenkirjat;ensilainaus;Neropatin päiväkirja. 6 : Lunta tupaan ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;669
lastenkirjat;ensilainaus;Mikko Mallikas on kuningas ;Bergström, Gunilla ;9789510000000;2016;1;644
lastenkirjat;ensilainaus;Neropatin päiväkirja. 8 : Kohtalo kolhii ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;613
lastenkirjat;ensilainaus;Risto Räppääjä : erittäin salainen - top secret ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;605
lastenkirjat;ensilainaus;Neropatin päiväkirja. [4] : Kovan onnen kesä : Greg Heffleyn julkaisu ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;600
lastenkirjat;ensilainaus;Siiri tekee maalin ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;597
lastenkirjat;ensilainaus;Neropatin päiväkirja. 5 : Karu totuus : Greg Heffleyn julkaisu ;Kinney, Jeff, kirjoittaja ;9789510000000;2016;1;595
lastenkirjat;ensilainaus;Uimahallin arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;587
lastenkirjat;ensilainaus;Syntymäpäivän arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;577
lastenkirjat;ensilainaus;Paten jalkapallokirja ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;574
lastenkirjat;ensilainaus;Siiri ja kauhea kummitus ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;571
lastenkirjat;ensilainaus;Maisa opettelee uimaan ;Cousins, Lucy ;9789510000000;2016;1;552
lastenkirjat;ensilainaus;Siiri löytää simpukan ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;551
lastenkirjat;ensilainaus;Tatu ja Patu pihalla : käsikirja kaikille niille, joilla ei ole mitään tekemistä ja niille, jotka ovat jo unohtaneet leikkimisen jalon taidon ;Havukainen, Aino ;9789510000000;2016;1;545
lastenkirjat;ensilainaus;Kapteeni Kalsari ja radioaktiivisten robobokserien karmaiseva kosto ;Pilkey, Dav, kirjoittaja ;9789510000000;2016;1;545
lastenkirjat;ensilainaus;Kapteeni Kalsari ja Hippi Helihousun hirvittävä paluu ;Pilkey, Dav, kirjoittaja ;9789510000000;2016;1;543
lastenkirjat;ensilainaus;Mikko Mallikas ja syntymäpäiväkutsut ;Bergström, Gunilla ;9789510000000;2016;1;542
lastenkirjat;ensilainaus;Siiri ja villi taapero ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;542
lastenkirjat;ensilainaus;Veera ja maatalon eläimet ;Havukainen, Aino ;9511174487;2016;1;519
lastenkirjat;ensilainaus;Siiri ja hurja Hunskeli ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;515
lastenkirjat;ensilainaus;Siiri ja kadonnut tähti ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;508
lastenkirjat;ensilainaus;Veeran keittiöpuuhat ;Havukainen, Aino ;9511182218;2016;1;505
lastenkirjat;ensilainaus;Mikko Mallikas menee kouluun ;Bergström, Gunilla ;9513108937;2016;1;502
lastenkirjat;ensilainaus;Siiri ja lumimies ;Nopola, Tiina, kirjoittaja ;9789510000000;2016;1;502
lastenkirjat;ensilainaus;Harry Potter ja viisasten kivi ;Rowling, J. K., kirjoittaja ;9513111466;2016;1;500
lastenkirjat;ensilainaus;Ella ja kaverit salaisessa palveluksessa ;Parvela, Timo, kirjoittaja. ;9789510000000;2016;1;491
lastenkirjat;ensilainaus;Kummallisuuksien käsikirja ;Kunnas, Mauri ;9789510000000;2016;1;487
lastenkirjat;ensilainaus;Paten aikakirjat ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;486
lastenkirjat;ensilainaus;Sirkuksen arvoitus ;Widmark, Martin, kirjoittaja ;9513130312;2016;1;474
lastenkirjat;ensilainaus;Mikko Mallikas panee töpinäksi ;Bergström, Gunilla ;9513108945;2016;1;466
lastenkirjat;ensilainaus;Veera lääkärissä ;Havukainen, Aino ;9511160184;2016;1;459
lastenkirjat;ensilainaus;Kesä Koiramäessä ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;458
lastenkirjat;ensilainaus;Pekka Töpöhäntä suksilla ;Knutsson, Gösta ;9512039710;2016;1;456
lastenkirjat;ensilainaus;Barbapapan muodot ;Tison, Annette ;9789510000000;2016;1;456
lastenkirjat;ensilainaus;Veera ja menopelit ;Havukainen, Aino ;9511165623;2016;1;451
lastenkirjat;ensilainaus;Maisa menee elokuviin ;Cousins, Lucy ;9789510000000;2016;1;448
lastenkirjat;ensilainaus;Mikko Mallikas tulee iloiseksi ;Bergström, Gunilla ;9513103951;2016;1;445
lastenkirjat;ensilainaus;Ella ja kaverit lapsenvahteina ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;445
lastenkirjat;ensilainaus;Aarresaari : kunnasmainen tulkinta Robert Louis Stevensonin klassikosta ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;440
lastenkirjat;ensilainaus;Veera Virtanen ja esikoulu ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;440
lastenkirjat;ensilainaus;Viiru muuttaa ;Nordqvist, Sven ;9789510000000;2016;1;434
lastenkirjat;ensilainaus;Mimmi Lehmä uimahallissa ;Wieslander, Jujja, kirjoittaja ;9789520000000;2016;1;433
lastenkirjat;ensilainaus;Sahramin arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;427
lastenkirjat;ensilainaus;Mikko Mallikas ja Mulperi ;Bergström, Gunilla ;9513127478;2016;1;424
lastenkirjat;ensilainaus;Mikko Mallikkaan parhaat tarinat ;Bergström, Gunilla ;9789510000000;2016;1;423
lastenkirjat;ensilainaus;Barbapapan teatteri ;Tison, Annette ;9789510000000;2016;1;417
lastenkirjat;ensilainaus;Vilma Virtanen ja uimataito ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;414
lastenkirjat;ensilainaus;Maisa leikkii ja liikkuu ;Cousins, Lucy, kirjoittaja, taiteilija. ;9789510000000;2016;1;414
lastenkirjat;ensilainaus;Viiru puijaa Pesosta ;Nordqvist, Sven ;9513103404;2016;1;413
lastenkirjat;ensilainaus;Franklin antaa anteeksi ;Jennings, Sharon ;9789510000000;2016;1;413
lastenkirjat;ensilainaus;Siiri ja yläkerran Onni ;Nopola, Tiina, kirjoittaja ;9513128164;2016;1;412
lastenkirjat;ensilainaus;Mikko Mallikas ja sisukas muurahainen ;Bergström, Gunilla ;9513135551;2016;1;412
lastenkirjat;ensilainaus;Ella ja kaverit liemessä ;Parvela, Timo, kirjoittaja ;9789510000000;2016;1;412
lastenkirjat;ensilainaus;Mikko Mallikas on oikukas ;Bergström, Gunilla ;9513110109;2016;1;410
lastenkirjat;ensilainaus;Harry Potter ja salaisuuksien kammio ;Rowling, J. K., kirjoittaja ;9513114724;2016;1;408
lastenkirjat;ensilainaus;Viiru ja Pesonen kettujahdissa ;Nordqvist, Sven ;9513103943;2016;1;406
lastenkirjat;ensilainaus;Viiru kateissa ;Nordqvist, Sven ;9513121267;2016;1;405
lastenkirjat;ensilainaus;Harry Potter ja Azkabanin vanki ;Rowling, J. K., kirjoittaja ;9513117375;2016;1;404
lastenkirjat;ensilainaus;Risto Räppääjän elokuvakirja ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;1;402
lastenkirjat;ensilainaus;Eläinpuodin arvoitus ;Widmark, Martin, kirjoittaja ;9789510000000;2016;1;401
lastenkirjat;ensilainaus;Paavo Virtanen ja tyttöjen tavarat ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;398
lastenkirjat;ensilainaus;Puppe saa pikkusiskon ;Hill, Eric ;9511108271;2016;1;397
lastenkirjat;ensilainaus;Herra Hakkarainen harrastaa ;Kunnas, Mauri, taiteilija, kirjoittaja ;9789510000000;2016;1;396
lastenkirjat;ensilainaus;Mimmi Lehmä lukee ;Wieslander, Jujja, kirjoittaja ;9789520000000;2016;1;393
lastenkirjat;ensilainaus;Heinähattu, Vilttitossu ja Kalju-Koponen ;Nopola, Sinikka ;9789510000000;2016;1;393
lastenkirjat;ensilainaus;Barbapapa ;Tison, Annette ;9511070444;2016;1;390
lastenkirjat;ensilainaus;Perttu Virtanen ja kauhea kateus ;Kanto, Anneli, kirjoittaja ;9789510000000;2016;1;389
lastenkirjat;ensilainaus;Koirien Kalevala ;Kunnas, Mauri, taiteilija, kirjoittaja ;9511122444;2016;1;387
aikuistenkirjat;lainaus+uusinnat;Norma ;Oksanen, Sofi, kirjoittaja. ;9789520000000;2016;2;2392
aikuistenkirjat;lainaus+uusinnat;He eivät tiedä mitä tekevät : romaani ;Valtonen, Jussi, kirjoittaja ;9789510000000;2016;2;2116
aikuistenkirjat;lainaus+uusinnat;Surunpotku ;Lehtolainen, Leena, kirjoittaja ;9789510000000;2016;2;2009
aikuistenkirjat;lainaus+uusinnat;Lopotti : romaani ;Kinnunen, Tommi, kirjoittaja. ;9789510000000;2016;2;1881
aikuistenkirjat;lainaus+uusinnat;Verta lumella. Osa II, Lisää verta ;Nesbø, Jo, kirjoittaja. ;9789510000000;2016;2;1847
aikuistenkirjat;lainaus+uusinnat;Se mikä ei tapa ;Lagercrantz, David, kirjoittaja ;9789510000000;2016;2;1813
aikuistenkirjat;lainaus+uusinnat;Rautaveri ;Marklund, Liza, kirjoittaja ;9789510000000;2016;2;1788
aikuistenkirjat;lainaus+uusinnat;Leijonankesyttäjä ;Läckberg, Camilla, kirjoittaja ;9789510000000;2016;2;1675
aikuistenkirjat;lainaus+uusinnat;Jäätyvä helvetti ;Remes, Ilkka, kirjoittaja ;9789510000000;2016;2;1542
aikuistenkirjat;lainaus+uusinnat;Verta lumella. Osa I ;Nesbø, Jo, kirjoittaja ;9789510000000;2016;2;1466
aikuistenkirjat;lainaus+uusinnat;Yöperhonen : romaani ;Kettu, Katja, kirjoittaja ;9789510000000;2016;2;1435
aikuistenkirjat;lainaus+uusinnat;Neljäntienristeys ;Kinnunen, Tommi, kirjoittaja ;9789510000000;2016;2;1409
aikuistenkirjat;lainaus+uusinnat;Helle ;Pakkanen, Outi, kirjoittaja ;9789510000000;2016;2;1394
aikuistenkirjat;lainaus+uusinnat;Vainooja : rikosromaani ;Kepler, Lars, kirjoittaja ;9789510000000;2016;2;1390
aikuistenkirjat;lainaus+uusinnat;Oneiron : fantasia kuolemanjälkeisistä sekunneista ;Lindstedt, Laura, kirjoittaja. ;9789520000000;2016;2;1350
aikuistenkirjat;lainaus+uusinnat;Hertta : romaani ;Köngäs, Heidi, kirjoittaja ;9789510000000;2016;2;1302
aikuistenkirjat;lainaus+uusinnat;Henkireikä ;Hotakainen, Kari, kirjoittaja ;9789520000000;2016;2;1262
aikuistenkirjat;lainaus+uusinnat;Siat ;Vallgren, Carl-Johan, kirjoittaja. ;9789510000000;2016;2;1255
aikuistenkirjat;lainaus+uusinnat;Ehtoolehdon tuho ;Lindgren, Minna, kirjoittaja ;9789520000000;2016;2;1228
aikuistenkirjat;lainaus+uusinnat;Kissani Jugoslavia ;Statovci, Pajtim, kirjoittaja ;9789510000000;2016;2;1215
aikuistenkirjat;lainaus+uusinnat;Kaikki oikein ;Härkönen, Anna-Leena, kirjoittaja ;9789510000000;2016;2;1190
aikuistenkirjat;lainaus+uusinnat;Kaikki se valo jota emme näe ;Doerr, Anthony, kirjoittaja ;9789510000000;2016;2;1115
aikuistenkirjat;lainaus+uusinnat;Slussen ;Mäki, Reijo, kirjoittaja. ;9789510000000;2016;2;1108
aikuistenkirjat;lainaus+uusinnat;Ansionsa mukaan ;Leon, Donna, kirjoittaja. ;9789510000000;2016;2;1088
aikuistenkirjat;lainaus+uusinnat;Taivaslaulu ;Rauhala, Pauliina, kirjoittaja ;9789510000000;2016;2;1071
aikuistenkirjat;lainaus+uusinnat;Kaikki taivaan linnut ;Lee, Harper, kirjoittaja ;9789510000000;2016;2;1055
aikuistenkirjat;lainaus+uusinnat;Playground ;Kepler, Lars, kirjoittaja ;9789510000000;2016;2;1044
aikuistenkirjat;lainaus+uusinnat;Isänsä poika ;Nesbø, Jo, kirjoittaja ;9789510000000;2016;2;1006
aikuistenkirjat;lainaus+uusinnat;Nainen parvekkeella ;Nuotio, Eppu, kirjoittaja. ;9789520000000;2016;2;1003
aikuistenkirjat;lainaus+uusinnat;Kotiinpaluu ;Jones, Sadie, kirjoittaja. ;9789510000000;2016;2;1003
aikuistenkirjat;lainaus+uusinnat;Nainen junassa ;Hawkins, Paula, kirjoittaja. ;9789510000000;2016;2;999
aikuistenkirjat;lainaus+uusinnat;Suomen mestari. 1 : Suomen kielen oppikirja aikuisille ;;9789520000000;2016;2;997
aikuistenkirjat;lainaus+uusinnat;Emännöitsijä ;Mustonen, Enni, kirjoittaja ;9789510000000;2016;2;994
aikuistenkirjat;lainaus+uusinnat;Joka yksin kulkee ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;2;993
aikuistenkirjat;lainaus+uusinnat;Varjopoika ;Vallgren, Carl-Johan, kirjoittaja ;9789510000000;2016;2;980
aikuistenkirjat;lainaus+uusinnat;Antautuminen ;Snellman, Anja, kirjoittaja ;9789510000000;2016;2;979
aikuistenkirjat;lainaus+uusinnat;Kuolevaksi julistettu ;Jokinen, Seppo, kirjoittaja ;9789520000000;2016;2;945
aikuistenkirjat;lainaus+uusinnat;Ehkä rakkaus oli totta ;Jones, Sadie, kirjoittaja ;9789510000000;2016;2;944
aikuistenkirjat;lainaus+uusinnat;Mies kuumasta ;Sipilä, Jarkko, kirjoittaja ;9789520000000;2016;2;930
aikuistenkirjat;lainaus+uusinnat;Mutta minä rakastan sinua : romaani ;Nuotio, Eppu, kirjoittaja ;9789510000000;2016;2;925
aikuistenkirjat;lainaus+uusinnat;Jos olisit tässä ;Moyes, Jojo, kirjoittaja. ;9789510000000;2016;2;923
aikuistenkirjat;lainaus+uusinnat;Viimeinen näytös ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;2;918
aikuistenkirjat;lainaus+uusinnat;Stockmann Yard : myymäläetsivän muistelmat ;Terras, Antto ;9789520000000;2016;2;909
aikuistenkirjat;lainaus+uusinnat;Kudottujen kujien kaupunki ;Itäranta, Emmi, kirjoittaja ;9789520000000;2016;2;903
aikuistenkirjat;lainaus+uusinnat;Kullan kallis ;Jungstedt, Mari, kirjoittaja. ;9789510000000;2016;2;903
aikuistenkirjat;lainaus+uusinnat;Tulivuori ;Mäki, Reijo, kirjoittaja ;9789510000000;2016;2;894
aikuistenkirjat;lainaus+uusinnat;Elohopea : romaani ;Väisänen, Hannu, kirjoittaja. ;9789510000000;2016;2;893
aikuistenkirjat;lainaus+uusinnat;Hämärän lapset ;Jansson, Anna, kirjoittaja ;9789510000000;2016;2;886
aikuistenkirjat;lainaus+uusinnat;Sthlm delete ;Lapidus, Jens, kirjoittaja. ;9789520000000;2016;2;877
aikuistenkirjat;lainaus+uusinnat;Järjestäjä ;Holma, Antti, kirjoittaja ;9789510000000;2016;2;876
aikuistenkirjat;lainaus+uusinnat;Tummempi taivas ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;2;866
aikuistenkirjat;lainaus+uusinnat;Kultamuna ;Leon, Donna, kirjoittaja ;9789510000000;2016;2;858
aikuistenkirjat;lainaus+uusinnat;Mykkä tyttö ;Hjorth, Michael, kirjoittaja ;9789520000000;2016;2;833
aikuistenkirjat;lainaus+uusinnat;Jää ;Lundberg, Ulla-Lena, kirjoittaja ;9789520000000;2016;2;832
aikuistenkirjat;lainaus+uusinnat;Teräviä esineitä ;Flynn, Gillian, kirjoittaja ;9789510000000;2016;2;829
aikuistenkirjat;lainaus+uusinnat;Juhannusmurha ;Sten, Viveca, kirjoittaja. ;9789510000000;2016;2;826
aikuistenkirjat;lainaus+uusinnat;Ruotsalaiset saappaat ;Mankell, Henning, kirjoittaja ;9789510000000;2016;2;822
aikuistenkirjat;lainaus+uusinnat;Kasvonsa menettänyt mies ;Oksanen, Kimmo, kirjoittaja ;9789510000000;2016;2;821
aikuistenkirjat;lainaus+uusinnat;Samaa verta ;Cornwell, Patricia, kirjoittaja ;9789510000000;2016;2;817
aikuistenkirjat;lainaus+uusinnat;Meikkipussin pohjalta ;Haatanen, Kaisa, kirjoittaja ;9789510000000;2016;2;811
aikuistenkirjat;lainaus+uusinnat;Pahan polku ;Galbraith, Robert, kirjoittaja. ;9789510000000;2016;2;808
